date, pm25, pm10, o3, no2, so2, co,location
2020-11-12,168,145,32,20,3,9,"Sion, Mumbai"
2020-11-13,210,128,35,13,2,7,"Sion, Mumbai"
2020-11-14,165,126,35,14,3,9,"Sion, Mumbai"
2020-11-15,175,122,42,16,3,7,"Sion, Mumbai"
2020-11-16,172,156,34,18,3,7,"Sion, Mumbai"
2020-11-17,172,113,50,20,4,7,"Sion, Mumbai"
2020-11-18,175,147,41,25,3,8,"Sion, Mumbai"
2020-11-19,179,133,42,24,3,8,"Sion, Mumbai"
2020-11-20,177,144,39,19,3,10,"Sion, Mumbai"
2020-11-21,280,118,61,19,4,9,"Sion, Mumbai"
2020-11-22,143,110,16,19,3,10,"Sion, Mumbai"
2020-11-23,121,143,42,29,4,11,"Sion, Mumbai"
2020-11-24,171,160,33,29,6,13,"Sion, Mumbai"
2020-11-25,167,205,34,24,12,13,"Sion, Mumbai"
2020-11-26,213,114,17,20,4,5,"Sion, Mumbai"
2020-11-27,140,112,16,39,2,7,"Sion, Mumbai"
2020-11-28,125,86,28,24,3,5,"Sion, Mumbai"
2020-11-29,89,113,43,26,2,10,"Sion, Mumbai"
2020-11-30,129,113,57,17,4,8,"Sion, Mumbai"
2020-12-01,132,124,49,20,3,10,"Sion, Mumbai"
2020-12-02,143,137,58,22,3,9,"Sion, Mumbai"
2020-12-03,135,143,43,40,3,10,"Sion, Mumbai"
2020-12-04,137,183,49,46,4,13,"Sion, Mumbai"
2020-12-05,147,112,40,38,2,7,"Sion, Mumbai"
2020-12-06,114,146,19,33,1,9,"Sion, Mumbai"
2020-12-07,139,177,8,18,2,11,"Sion, Mumbai"
2020-12-08,139,148,27,37,2,12,"Sion, Mumbai"
2020-12-09,130,116,35,36,1,7,"Sion, Mumbai"
2020-12-10,136,111,18,30,1,8,"Sion, Mumbai"
2020-12-11,127,100,10,26,3,8,"Sion, Mumbai"
2020-12-12,125,89,12,26,2,6,"Sion, Mumbai"
2020-12-13,91,71,7,26,2,6,"Sion, Mumbai"
2020-12-14,82,110,29,36,3,7,"Sion, Mumbai"
2020-12-15,127,177,23,37,5,11,"Sion, Mumbai"
2020-12-16,202,139,33,35,3,11,"Sion, Mumbai"
2020-12-17,187,131,28,39,3,9,"Sion, Mumbai"
2020-12-18,160,123,23,38,3,7,"Sion, Mumbai"
2020-12-19,173,113,31,31,3,6,"Sion, Mumbai"
2020-12-20,163,119,22,45,2,7,"Sion, Mumbai"
2020-12-21,136,145,29,58,4,10,"Sion, Mumbai"
2020-12-22,184,187,41,49,4,14,"Sion, Mumbai"
2020-12-23,207,164,30,38,3,12,"Sion, Mumbai"
2020-12-24,198,205,42,37,4,14,"Sion, Mumbai"
2020-12-25,179,162,37,30,3,11,"Sion, Mumbai"
2020-12-26,190,149,46,29,2,9,"Sion, Mumbai"
2020-12-27,176,132,28,27,1,6,"Sion, Mumbai"
2020-12-28,169,169,27,36,2,11,"Sion, Mumbai"
2020-12-29,196,197,25,34,4,13,"Sion, Mumbai"
2020-12-30,208,156,35,42,3,10,"Sion, Mumbai"
2020-12-31,197,172,37,57,4,11,"Sion, Mumbai"
2021-01-01,165,152,35,46,4,8,"Sion, Mumbai"
2021-01-02,193,154,41,47,5,8,"Sion, Mumbai"
2021-01-03,172,149,37,43,3,8,"Sion, Mumbai"
2021-01-04,335,173,38,34,2,8,"Sion, Mumbai"
2021-01-05,203,165,32,35,2,9,"Sion, Mumbai"
2021-01-06,179,174,38,43,2,11,"Sion, Mumbai"
