date, pm25, pm10, o3, no2, so2, co,location
2022-10-04,83,55, ,1,6,10,"Mulund West, Mumbai"
2022-10-05,81,59, ,1,6,11,"Mulund West, Mumbai"
2022-10-06,72,54, ,2,6,11,"Mulund West, Mumbai"
2022-10-07,81,40, ,19,6,4,"Mulund West, Mumbai"
2022-10-08,63,58, ,16,6,4,"Mulund West, Mumbai"
2022-10-09,67,68, ,14,6,5,"Mulund West, Mumbai"
2022-10-10,95,58, ,14,6,4,"Mulund West, Mumbai"
2022-10-11,82,60, ,10,6,4,"Mulund West, Mumbai"
2022-10-12,86,53, ,12,6,5,"Mulund West, Mumbai"
2022-10-13,86,53, ,10,6,4,"Mulund West, Mumbai"
2022-10-14,92,63, ,12,6,5,"Mulund West, Mumbai"
2022-10-15,102,57, ,13,6,3,"Mulund West, Mumbai"
2022-10-16,95, , , , , ,"Mulund West, Mumbai"
2022-10-23, ,52, ,14,7,3,"Mulund West, Mumbai"
2022-10-24,109,118, ,16,6,6,"Mulund West, Mumbai"
2022-10-25,189,96, ,16,6,4,"Mulund West, Mumbai"
2022-10-26,163,97, ,13,6,5,"Mulund West, Mumbai"
2022-10-27,156,92, ,14,6,6,"Mulund West, Mumbai"
2022-10-28,155,89, ,14,6,5,"Mulund West, Mumbai"
2022-10-29,157,88, ,11,6,4,"Mulund West, Mumbai"
2022-10-30,143,118, ,11,6,6,"Mulund West, Mumbai"
2022-10-31,158,83, ,14,6,4,"Mulund West, Mumbai"
2022-11-01,157,92, ,11,6,6,"Mulund West, Mumbai"
2022-11-02,164,100, ,14,6,5,"Mulund West, Mumbai"
2022-11-03,160,116, ,14,7,5,"Mulund West, Mumbai"
2022-11-04,146,100, ,13,6,8,"Mulund West, Mumbai"
2022-11-05,144,96, ,13,6,6,"Mulund West, Mumbai"
2022-11-06,153,91, ,15,6,6,"Mulund West, Mumbai"
2022-11-07,155,122, ,13,6,7,"Mulund West, Mumbai"
2022-11-08,162,122, ,15,6,9,"Mulund West, Mumbai"
2022-11-09,167,103, ,13,6,7,"Mulund West, Mumbai"
2022-11-10,163,93, ,12,6,6,"Mulund West, Mumbai"
2022-11-11,150,94, ,14,6,5,"Mulund West, Mumbai"
2022-11-12,157,99, ,10,6,6,"Mulund West, Mumbai"
2022-11-13,161,114, ,14,6,8,"Mulund West, Mumbai"
2022-11-14,172,90, ,17,7,10,"Mulund West, Mumbai"
2022-11-15,168, , , , , ,"Mulund West, Mumbai"
2022-11-16, ,87, ,12,6,5,"Mulund West, Mumbai"
2022-11-17,152,77, ,12,6,4,"Mulund West, Mumbai"
2022-11-18,128,72, ,12,6,4,"Mulund West, Mumbai"
2022-11-19,143,81, ,12,6,8,"Mulund West, Mumbai"
2022-11-20,147,97, ,14,6,7,"Mulund West, Mumbai"
2022-11-21,159,161, ,23,6,9,"Mulund West, Mumbai"
2022-11-22,179,151, ,17,6,8,"Mulund West, Mumbai"
2022-11-23,176,151, ,15,6,8,"Mulund West, Mumbai"
2022-11-24,187,211, ,11,6,10,"Mulund West, Mumbai"
2022-11-25,203,210, ,10,6,9,"Mulund West, Mumbai"
2022-11-26,202,117, ,9,6,9,"Mulund West, Mumbai"
2022-11-27,185,83, ,8,6,6,"Mulund West, Mumbai"
2022-11-28,151,152, ,10,6,7,"Mulund West, Mumbai"
2022-11-29,162,130, ,10,6,8,"Mulund West, Mumbai"
2022-11-30,179,126, ,9,6,10,"Mulund West, Mumbai"
2022-12-01,179,133, ,10,6,10,"Mulund West, Mumbai"
2022-12-02,185,122, ,9,6,9,"Mulund West, Mumbai"
2022-12-03,191,124, ,8,6,10,"Mulund West, Mumbai"
2022-12-04,189,128, ,10,6,10,"Mulund West, Mumbai"
2022-12-05,192,145, ,9,6,10,"Mulund West, Mumbai"
2022-12-06,199,118, ,7,6,8,"Mulund West, Mumbai"
2022-12-07,197,112, ,7,6,8,"Mulund West, Mumbai"
2022-12-08,177,96, ,7,6,6,"Mulund West, Mumbai"
2022-12-09,166,97, ,8,6,8,"Mulund West, Mumbai"
2022-12-10,159,97, ,8,6,8,"Mulund West, Mumbai"
2022-12-11,165,109, ,8,6,8,"Mulund West, Mumbai"
2022-12-12,162,120, ,7,6,8,"Mulund West, Mumbai"
2022-12-13,148,84, ,7,6,6,"Mulund West, Mumbai"
2022-12-14,144,99, ,7,6,7,"Mulund West, Mumbai"
2022-12-15,140,89, ,7,6,8,"Mulund West, Mumbai"
2022-12-16,154,79, ,7,6,6,"Mulund West, Mumbai"
2022-12-17,151,79, ,10,6,5,"Mulund West, Mumbai"
2022-12-18,149,103, ,12,7,6,"Mulund West, Mumbai"
2022-12-19,151,82, ,7,6,9,"Mulund West, Mumbai"
2022-12-20,155,130, ,11,6,9,"Mulund West, Mumbai"
2022-12-21,175,215, ,8,6,11,"Mulund West, Mumbai"
2022-12-22,193,122, ,7,6,10,"Mulund West, Mumbai"
2022-12-23,169,101, ,7,6,7,"Mulund West, Mumbai"
2022-12-24,127,118, ,8,6,10,"Mulund West, Mumbai"
2022-12-25,177,166, ,8,6,12,"Mulund West, Mumbai"
2022-12-26,183,167, ,7,6,10,"Mulund West, Mumbai"
2022-12-27,181,144, ,7,6,12,"Mulund West, Mumbai"
2022-12-28,167,128, ,7,6,10,"Mulund West, Mumbai"
2022-12-29,175,135, ,8,6,10,"Mulund West, Mumbai"
2022-12-30,173,101, ,8,6,8,"Mulund West, Mumbai"
2022-12-31,164,74, ,7,6,8,"Mulund West, Mumbai"
